employee_id,system 32,region,education,gender,recruitment_channel,no_of_trainings,age,previous_year_rating,length_of_service,KPIs_met >80%,awards_won?,avg_training_score,FT/PT
50746,Operations,region_31,Bachelor's,m,sourcing,2,38,5,4,1,0,61,FT
67780,Sales & Marketing,region_9,Bachelor's,m,other,1,41,3,14,0,0,46,FT
29843,Procurement,region_23,Bachelor's,m,sourcing,2,33,3,7,0,0,70,FT
46266,Operations,region_14,Bachelor's,m,other,1,34,3,8,0,0,60,FT
50311,Sales & Marketing,region_2,Master's & above,f,sourcing,1,51,5,5,0,0,50,FT
29224,Sales & Marketing,region_7,Bachelor's,m,sourcing,1,38,1,11,0,0,53,FT
61115,Legal,region_2,Master's & above,m,sourcing,1,40,5,11,1,0,54,FT
76285,Finance,region_26,Bachelor's,m,other,1,36,4,7,0,0,61,FT
68601,Sales & Marketing,region_28,,m,other,1,29,3,3,1,0,50,FT
14572,Analytics,region_2,Bachelor's,m,sourcing,1,41,5,12,1,0,83,FT
13638,Sales & Marketing,region_7,Master's & above,m,other,2,39,3,8,0,0,47,FT
8993,Operations,region_22,Bachelor's,m,other,1,32,3,5,0,0,58,FT
76512,Operations,region_32,,m,other,1,32,2,3,0,0,59,FT
27884,Sales & Marketing,region_7,Bachelor's,f,other,2,31,1,4,0,0,50,FT
7463,Sales & Marketing,region_19,Bachelor's,m,other,1,23,3,2,0,0,46,FT
32283,Sales & Marketing,region_32,Bachelor's,m,sourcing,1,38,3,10,0,0,51,FT
31991,Sales & Marketing,region_16,Bachelor's,m,sourcing,1,30,5,6,0,0,49,FT
45654,Operations,region_2,Bachelor's,f,other,1,39,1,3,0,0,61,FT
32445,Sales & Marketing,region_12,Bachelor's,m,other,1,33,4,4,1,0,52,FT
31305,Operations,region_2,Master's & above,m,sourcing,1,30,3,3,0,0,56,FT
15955,Legal,region_26,Bachelor's,m,other,1,41,3,9,0,0,58,FT
66668,Analytics,region_20,Bachelor's,m,sourcing,2,31,3,4,0,0,85,FT
40270,Procurement,region_2,Bachelor's,m,sourcing,1,38,4,7,1,0,72,FT
70632,Sales & Marketing,region_2,Bachelor's,m,other,1,35,1,8,0,0,49,FT
13127,Sales & Marketing,region_22,Master's & above,m,sourcing,1,37,4,9,0,0,50,FT
28015,Sales & Marketing,region_7,,m,sourcing,1,27,3,3,0,0,48,FT
52350,Operations,region_2,Bachelor's,m,other,2,29,4,2,0,0,59,FT
75704,Procurement,region_2,Bachelor's,m,sourcing,2,31,1,5,0,0,70,FT
22854,Sales & Marketing,region_31,Bachelor's,m,other,2,29,3,3,0,0,48,FT
53325,Analytics,region_31,Bachelor's,f,sourcing,1,26,1,3,0,0,80,FT
36322,Technology,region_23,Master's & above,m,other,1,35,4,8,1,0,77,FT
51485,Sales & Marketing,region_22,Bachelor's,m,sourcing,1,45,3,14,1,0,47,FT
14095,Sales & Marketing,region_22,Master's & above,m,sourcing,3,39,5,11,0,0,47,FT
67549,Technology,region_2,Bachelor's,f,other,2,23,5,2,1,0,81,FT
42918,Sales & Marketing,region_28,Bachelor's,m,other,1,37,3,7,1,0,51,FT
64586,Operations,region_7,Bachelor's,m,sourcing,1,29,3,4,1,0,96,FT
19171,Finance,region_2,Bachelor's,m,other,1,25,4,2,1,0,60,FT
40006,Sales & Marketing,region_2,Bachelor's,m,other,1,30,5,4,1,0,51,FT
52534,Technology,region_2,Bachelor's,m,sourcing,1,32,4,4,0,0,82,FT
33523,Sales & Marketing,region_11,Bachelor's,m,sourcing,1,49,3,20,0,0,48,FT
19093,Finance,region_28,Master's & above,m,other,1,34,4,6,0,0,59,FT
43219,Sales & Marketing,region_7,,m,sourcing,1,34,4,6,0,0,49,FT
22916,Technology,region_6,Bachelor's,f,sourcing,1,30,1,8,0,0,81,FT
77067,Technology,region_22,Master's & above,m,referred,2,34,3,8,0,0,80,FT
75167,HR,region_22,Bachelor's,f,sourcing,1,27,4,3,1,0,48,FT
38396,Procurement,region_14,Bachelor's,f,sourcing,1,39,5,9,1,0,71,FT
12861,Operations,region_31,Bachelor's,f,other,1,34,4,5,0,0,57,FT
18681,Operations,region_11,Master's & above,f,sourcing,1,40,4,6,0,0,62,FT
34927,HR,region_15,Master's & above,m,other,1,34,2,2,0,0,49,FT
70070,Operations,region_22,Master's & above,m,sourcing,1,46,4,13,0,0,61,FT
27257,Technology,region_13,Master's & above,f,other,1,48,3,6,0,0,80,FT
48729,Sales & Marketing,region_10,Bachelor's,m,other,1,42,5,5,0,0,45,FT
43116,Procurement,region_16,Bachelor's,f,other,1,34,4,9,0,0,71,FT
1270,Finance,region_26,Bachelor's,m,other,1,31,3,3,1,0,58,FT
73630,Technology,region_19,Bachelor's,m,other,1,40,1,5,0,0,76,FT
14077,Technology,region_13,Bachelor's,f,other,1,24,5,2,1,0,80,FT
47875,Procurement,region_2,Master's & above,m,other,2,42,4,6,0,0,67,FT
76944,Sales & Marketing,region_2,,m,sourcing,1,25,3,3,0,0,64,FT
58353,Operations,region_7,Bachelor's,m,other,1,34,3,6,0,0,58,FT
72279,Analytics,region_7,Bachelor's,m,sourcing,1,39,1,7,0,0,87,FT
58849,Operations,region_20,Bachelor's,m,other,1,34,4,8,0,0,56,FT
3253,Operations,region_11,Bachelor's,m,other,1,32,3,3,0,0,64,FT
55630,Finance,region_28,Master's & above,m,other,1,32,3,3,0,0,59,FT
56508,Procurement,region_22,Master's & above,f,other,1,32,5,7,0,0,69,PT
10811,Sales & Marketing,region_26,Bachelor's,m,other,1,46,5,16,0,0,49,PT
23417,Sales & Marketing,region_25,,m,sourcing,1,30,4,3,1,0,50,PT
46822,HR,region_32,Below Secondary,m,other,1,23,,1,0,0,48,PT
56526,Operations,region_19,Bachelor's,m,sourcing,1,44,4,3,1,0,56,PT
1510,Sales & Marketing,region_6,Bachelor's,m,sourcing,1,59,2,15,0,0,50,PT
7066,Sales & Marketing,region_16,Bachelor's,m,other,1,38,3,7,1,0,45,PT
13335,Sales & Marketing,region_11,Bachelor's,f,sourcing,1,27,,1,1,0,49,PT
39671,Operations,region_22,Bachelor's,f,sourcing,1,34,5,8,1,0,58,PT
42069,Sales & Marketing,region_2,Master's & above,m,sourcing,1,43,5,3,0,0,51,PT
36364,Sales & Marketing,region_19,Bachelor's,m,other,1,46,1,8,0,0,49,PT
52591,Sales & Marketing,region_24,Master's & above,m,sourcing,1,40,5,12,1,0,49,PT
58478,Sales & Marketing,region_20,Bachelor's,m,sourcing,2,28,,1,1,0,49,PT
59237,Analytics,region_2,Bachelor's,m,other,2,41,5,12,0,0,87,PT
13777,Sales & Marketing,region_26,Bachelor's,m,sourcing,2,35,5,7,1,0,51,PT
32509,Legal,region_13,Bachelor's,m,other,1,29,,1,0,0,59,PT
77937,Operations,region_2,Bachelor's,m,other,1,30,2,2,0,0,55,PT
32795,Operations,region_2,Bachelor's,m,other,1,30,2,7,0,0,57,PT
6134,Procurement,region_2,Bachelor's,m,other,1,23,3,2,1,0,70,PT
33391,Operations,region_15,Master's & above,m,sourcing,1,39,5,3,0,0,60,PT
34797,Finance,region_2,Bachelor's,m,other,1,32,4,7,0,0,60,PT
35677,Sales & Marketing,region_4,Bachelor's,f,sourcing,1,27,1,4,0,0,50,PT
20187,Sales & Marketing,region_22,Bachelor's,f,sourcing,1,29,4,2,0,0,53,PT
21908,Operations,region_2,,f,other,1,35,4,9,1,0,57,PT
44839,Operations,region_2,Bachelor's,f,sourcing,1,40,5,15,1,0,61,PT
70488,Finance,region_22,Bachelor's,m,sourcing,1,28,5,3,1,0,91,PT
7493,Procurement,region_33,Bachelor's,m,other,1,57,3,23,0,0,69,PT
69604,Technology,region_15,Bachelor's,m,sourcing,2,26,5,3,1,0,76,PT
67194,Operations,region_13,Bachelor's,f,other,1,30,3,6,1,0,60,PT
50398,Sales & Marketing,region_1,Bachelor's,m,sourcing,1,26,,1,0,0,49,PT
43425,Analytics,region_28,Bachelor's,m,other,1,30,3,7,1,0,83,PT
19630,Technology,region_22,Master's & above,m,sourcing,2,47,1,7,0,0,83,PT
17030,Operations,region_2,Master's & above,f,sourcing,1,41,5,4,1,0,58,PT
74841,Technology,region_20,Bachelor's,m,other,1,38,4,10,0,0,79,PT
59055,Sales & Marketing,region_14,Bachelor's,m,other,1,35,1,10,0,0,51,PT
33090,Sales & Marketing,region_23,Bachelor's,f,sourcing,1,31,5,4,1,0,47,PT
20958,Technology,region_13,Bachelor's,m,sourcing,1,30,4,8,1,0,81,PT
68731,Procurement,region_2,Bachelor's,m,other,1,40,5,9,0,0,68,PT
37924,Finance,region_26,Bachelor's,f,other,1,28,3,4,1,0,62,PT
18186,Sales & Marketing,region_26,,f,other,1,24,,1,0,0,47,PT
18566,Procurement,region_2,Master's & above,m,sourcing,1,38,5,4,1,0,73,PT
53026,Operations,region_2,Bachelor's,m,other,1,37,3,8,1,0,62,PT
25615,Sales & Marketing,region_7,Master's & above,m,other,1,43,1,12,0,0,51,PT
69947,Technology,region_15,Bachelor's,f,sourcing,1,40,3,4,0,0,78,PT
14695,Operations,region_15,Bachelor's,m,sourcing,2,41,4,14,0,0,57,PT
68427,HR,region_2,Master's & above,m,other,1,59,1,17,0,0,50,FT
29740,Operations,region_13,Master's & above,m,other,1,36,5,7,0,0,58,FT
65835,Sales & Marketing,region_2,Master's & above,f,sourcing,1,54,3,3,1,1,55,FT
4243,Sales & Marketing,region_2,Bachelor's,m,sourcing,1,42,3,11,0,0,49,FT
68125,R&D,region_22,Bachelor's,f,other,1,27,,1,1,0,82,FT
40872,Procurement,region_2,Bachelor's,m,sourcing,2,25,3,3,0,0,68,FT
44805,Technology,region_1,Master's & above,f,sourcing,1,34,4,3,1,0,80,FT
23348,R&D,region_25,Bachelor's,m,sourcing,1,31,5,2,0,0,87,FT
31017,Technology,region_33,Master's & above,m,other,1,53,5,14,1,0,75,FT
46291,HR,region_26,Bachelor's,f,other,1,29,3,6,0,0,52,FT
22315,Sales & Marketing,region_28,Bachelor's,m,sourcing,1,33,1,5,0,0,51,FT
8820,HR,region_7,Master's & above,m,other,1,40,5,11,0,0,47,FT
29588,Sales & Marketing,region_11,,m,sourcing,1,38,2,9,0,0,48,FT
19185,Operations,region_22,Bachelor's,m,referred,2,34,3,5,1,0,64,FT
24742,Sales & Marketing,region_28,Master's & above,f,sourcing,2,35,1,9,0,0,51,FT
67761,Technology,region_7,Master's & above,m,sourcing,1,32,,1,0,0,82,FT
34087,HR,region_4,Bachelor's,m,other,1,26,3,2,0,0,49,FT
20928,HR,region_22,Master's & above,f,sourcing,1,38,1,4,0,0,50,FT
63746,Operations,region_27,Bachelor's,m,other,1,28,4,6,1,0,60,FT
20998,Technology,region_22,Bachelor's,f,other,2,30,5,2,1,0,83,FT
61587,Sales & Marketing,region_22,Bachelor's,m,sourcing,2,27,4,5,0,0,46,FT
55044,Sales & Marketing,region_2,Bachelor's,m,other,1,57,3,11,0,0,48,FT
6746,Sales & Marketing,region_13,Master's & above,m,sourcing,1,42,5,4,0,0,52,FT
58410,Technology,region_2,Bachelor's,f,other,1,60,3,34,0,0,80,FT
43391,Technology,region_31,Bachelor's,m,other,1,36,3,3,1,1,77,FT
19521,Operations,region_29,Bachelor's,m,sourcing,1,28,,1,0,0,61,FT
66299,HR,region_28,Master's & above,f,sourcing,1,35,5,10,0,0,49,FT
64961,Operations,region_7,Master's & above,f,sourcing,1,39,5,5,0,0,62,FT
6419,Technology,region_13,Bachelor's,m,sourcing,1,45,3,3,0,0,80,FT
27869,Sales & Marketing,region_1,Master's & above,m,other,1,40,5,5,0,0,49,FT
16181,Sales & Marketing,region_22,Bachelor's,m,other,1,28,1,2,0,0,53,FT
54125,Procurement,region_13,Bachelor's,m,other,1,31,2,3,0,0,74,FT
59354,Sales & Marketing,region_16,Bachelor's,m,sourcing,2,42,3,3,0,0,48,FT
73726,Analytics,region_22,,f,sourcing,1,29,3,8,0,0,88,FT
55120,Finance,region_2,Bachelor's,m,sourcing,2,26,3,2,0,0,59,FT
29598,Sales & Marketing,region_13,Bachelor's,m,other,1,38,5,8,0,0,51,FT
60676,Sales & Marketing,region_6,Bachelor's,f,sourcing,1,32,3,5,0,0,50,FT
13155,Operations,region_4,Bachelor's,f,other,1,45,5,17,1,0,61,FT
73400,Sales & Marketing,region_2,Master's & above,f,other,1,53,3,6,0,0,52,FT
14097,Sales & Marketing,region_31,Master's & above,m,other,1,48,4,13,0,0,51,FT
4741,Finance,region_22,Master's & above,m,sourcing,1,39,3,7,1,0,64,FT
41210,Procurement,region_2,Bachelor's,m,other,1,40,3,6,1,0,73,FT
25667,Operations,region_2,Master's & above,f,sourcing,1,54,5,9,1,0,58,FT
1413,Procurement,region_2,Bachelor's,f,other,1,37,3,10,0,0,78,FT
56102,Procurement,region_17,Bachelor's,f,referred,1,27,4,3,0,0,67,FT
68482,Sales & Marketing,region_7,Bachelor's,m,sourcing,2,32,3,7,0,0,51,FT
25639,Operations,region_15,Master's & above,m,sourcing,1,35,4,7,1,0,59,FT
28761,Procurement,region_7,Master's & above,m,other,1,47,3,4,0,1,79,FT
1535,Sales & Marketing,region_23,,m,sourcing,2,41,3,11,0,0,50,FT
21880,Sales & Marketing,region_22,Bachelor's,f,other,1,24,4,2,0,0,47,FT
28652,Operations,region_32,Bachelor's,f,other,2,32,5,6,1,0,58,FT
48330,Sales & Marketing,region_27,,m,sourcing,1,32,3,8,0,0,43,FT
66890,Operations,region_24,Bachelor's,f,sourcing,2,32,1,5,0,0,60,FT
53858,Analytics,region_22,Bachelor's,m,other,1,32,4,5,0,0,86,FT
71524,Operations,region_22,Bachelor's,f,other,1,31,4,5,1,0,60,FT
54301,Analytics,region_26,Master's & above,m,sourcing,1,35,3,4,1,0,84,FT
11072,Operations,region_13,Bachelor's,m,sourcing,1,31,4,7,0,0,60,FT
77243,Procurement,region_22,Master's & above,f,sourcing,1,39,3,3,0,0,67,FT
2886,Technology,region_2,Master's & above,m,other,2,36,4,8,1,0,78,FT
7053,Procurement,region_2,Bachelor's,f,sourcing,3,40,3,5,0,0,72,FT
45792,Sales & Marketing,region_9,Master's & above,m,sourcing,1,30,3,2,0,0,51,FT
47609,HR,region_2,Bachelor's,f,other,1,33,2,6,0,0,51,FT
37153,Sales & Marketing,region_27,Master's & above,f,sourcing,1,32,3,7,1,0,49,FT
73193,Sales & Marketing,region_22,Bachelor's,f,other,2,34,1,9,0,0,46,FT
5084,Operations,region_15,Bachelor's,f,other,1,39,2,6,1,0,62,FT
7880,R&D,region_28,Master's & above,m,other,1,34,3,4,0,0,86,FT
70481,Technology,region_27,Bachelor's,m,sourcing,1,28,3,4,0,0,74,FT
23328,Finance,region_13,Master's & above,m,sourcing,1,40,3,14,0,0,61,FT
54686,Operations,region_2,Bachelor's,f,other,2,57,3,4,0,0,63,FT
70985,Sales & Marketing,region_22,Master's & above,m,other,3,46,1,6,0,0,48,FT
62504,Procurement,region_7,Master's & above,m,other,3,53,3,13,0,0,73,FT
45144,Analytics,region_2,Master's & above,f,other,3,37,3,8,1,0,85,FT
15492,Operations,region_27,Master's & above,m,other,2,36,5,4,1,1,60,FT
63486,Sales & Marketing,region_13,Bachelor's,f,other,1,32,3,5,0,0,50,FT
27974,Operations,region_23,Bachelor's,f,sourcing,1,29,5,2,1,0,61,FT
43520,Sales & Marketing,region_2,Master's & above,m,other,1,54,1,4,0,0,47,FT
63963,Technology,region_2,Bachelor's,f,other,1,23,,1,0,0,82,FT
23642,Operations,region_8,Master's & above,m,other,1,37,1,5,0,0,61,FT
8127,Legal,region_2,Below Secondary,m,sourcing,1,28,5,1,1,0,62,FT
34005,Sales & Marketing,region_32,,f,other,1,29,2,7,1,0,53,FT
39487,Analytics,region_15,Bachelor's,m,sourcing,1,30,2,2,0,0,81,PT
53499,Operations,region_11,Master's & above,m,sourcing,1,41,3,11,0,0,59,PT
65037,Operations,region_15,Bachelor's,m,sourcing,1,33,4,4,1,0,62,PT
16881,Operations,region_22,Master's & above,m,other,2,43,5,13,0,0,58,PT
27072,Sales & Marketing,region_15,Master's & above,m,other,1,47,3,6,0,0,47,PT
45254,Operations,region_23,Bachelor's,m,other,2,28,1,3,0,0,63,PT
19996,Procurement,region_17,Master's & above,f,other,1,36,5,10,1,0,74,PT
12008,Procurement,region_23,Master's & above,f,sourcing,2,39,3,10,0,0,67,PT
69990,Procurement,region_2,Bachelor's,m,sourcing,1,49,2,21,0,0,67,PT
42321,Technology,region_7,Bachelor's,m,sourcing,1,30,3,5,0,0,80,PT
43942,Procurement,region_2,Bachelor's,f,sourcing,1,36,1,7,0,0,70,PT
6503,Operations,region_11,Bachelor's,m,sourcing,1,26,5,2,1,0,59,PT
6002,Procurement,region_10,Bachelor's,m,other,4,28,3,3,0,0,72,PT
24541,Analytics,region_2,Master's & above,f,sourcing,1,36,5,11,0,0,86,PT
16335,Sales & Marketing,region_1,Master's & above,m,other,1,31,4,5,0,0,49,PT
71594,Technology,region_7,Master's & above,f,sourcing,1,35,3,4,0,0,82,PT
40240,Procurement,region_31,Master's & above,m,other,1,40,3,3,1,0,73,PT
41874,Operations,region_27,Master's & above,f,sourcing,1,38,4,3,1,0,64,PT
62839,Technology,region_9,Bachelor's,m,other,1,30,1,2,0,0,77,PT
62150,Operations,region_4,Bachelor's,m,other,1,31,3,6,0,0,63,PT
72833,Technology,region_16,Bachelor's,f,sourcing,1,33,5,7,1,0,79,PT
56049,HR,region_2,Master's & above,m,other,1,45,3,4,1,0,49,PT
27364,Operations,region_2,Bachelor's,f,sourcing,1,48,4,17,0,0,58,PT
40437,Finance,region_2,Master's & above,m,other,1,39,3,11,1,0,58,PT
5201,Sales & Marketing,region_7,Master's & above,f,other,1,35,4,3,1,0,44,PT
55754,Sales & Marketing,region_31,Master's & above,m,other,1,31,3,2,0,0,51,PT
45685,Sales & Marketing,region_11,Bachelor's,m,other,1,37,2,12,0,0,46,PT
60545,Operations,region_29,Bachelor's,f,other,1,28,4,3,1,0,61,PT
37340,Procurement,region_2,Bachelor's,f,sourcing,1,28,5,3,1,0,62,PT
56893,HR,region_27,Bachelor's,m,other,1,32,5,9,1,0,46,PT
63723,Analytics,region_1,Master's & above,m,other,1,30,5,4,0,0,83,PT
73186,Analytics,region_25,Bachelor's,m,other,1,27,3,2,1,0,83,PT
3369,Technology,region_7,Bachelor's,f,other,1,25,4,3,1,0,81,PT
69754,Analytics,region_7,Master's & above,m,sourcing,3,31,4,6,0,0,81,PT
20613,Technology,region_31,Bachelor's,f,sourcing,1,27,5,5,1,0,86,PT
27493,Operations,region_4,Bachelor's,m,other,1,32,5,7,0,0,57,PT
65711,Finance,region_7,Bachelor's,m,sourcing,1,30,5,5,1,0,60,PT
41170,Sales & Marketing,region_31,Bachelor's,m,other,2,37,5,8,1,0,51,PT
44357,Sales & Marketing,region_31,Bachelor's,m,sourcing,1,30,3,3,1,0,49,PT
2914,Sales & Marketing,region_26,Bachelor's,m,sourcing,1,38,4,3,0,0,48,PT
56090,Procurement,region_26,Master's & above,f,sourcing,1,41,3,11,1,0,69,PT
56664,Analytics,region_22,Master's & above,m,other,1,29,3,3,1,0,88,PT
63240,Operations,region_22,Bachelor's,f,referred,1,36,4,3,1,0,58,PT
45846,Sales & Marketing,region_22,Master's & above,m,other,1,35,2,8,0,0,50,PT
21704,Technology,region_2,Bachelor's,m,sourcing,1,43,4,4,1,0,76,PT
11432,Procurement,region_26,Bachelor's,m,sourcing,1,31,3,3,0,0,69,FT
32536,Sales & Marketing,region_7,Bachelor's,m,sourcing,1,51,3,17,0,0,53,FT
57115,Sales & Marketing,region_11,Bachelor's,m,sourcing,1,33,1,7,0,0,51,FT
62174,Sales & Marketing,region_2,Master's & above,m,sourcing,2,38,3,4,1,0,52,FT
34045,Sales & Marketing,region_8,Master's & above,m,other,1,30,4,2,0,0,48,FT
33082,Procurement,region_16,Master's & above,m,other,1,42,3,7,1,0,69,FT
4153,Procurement,region_7,Bachelor's,f,sourcing,1,32,1,3,0,0,68,FT
7499,Technology,region_13,Master's & above,f,sourcing,1,43,5,12,1,0,80,FT
20179,Procurement,region_13,Bachelor's,m,sourcing,1,28,5,4,0,0,71,FT
17937,Sales & Marketing,region_4,Bachelor's,m,sourcing,1,46,5,7,1,0,54,FT
43401,Sales & Marketing,region_9,Bachelor's,m,other,2,35,3,7,0,0,50,FT
7009,Operations,region_19,Bachelor's,m,other,1,26,2,4,0,0,56,FT
25492,Operations,region_23,Bachelor's,m,sourcing,1,36,3,4,0,0,60,FT
13133,Analytics,region_29,Bachelor's,m,other,2,29,,1,0,0,90,FT
18977,Sales & Marketing,region_19,,m,sourcing,1,30,3,6,0,0,45,FT
62401,HR,region_20,Bachelor's,f,sourcing,1,28,5,3,0,0,54,FT
12284,Sales & Marketing,region_2,Bachelor's,m,sourcing,2,30,,1,1,0,48,FT
36559,Operations,region_16,Bachelor's,m,sourcing,1,34,3,7,0,0,59,FT
40116,Technology,region_2,Master's & above,f,other,1,55,5,10,0,0,75,FT
43065,Technology,region_26,Master's & above,m,sourcing,1,37,3,3,1,0,77,FT
17669,Technology,region_7,Bachelor's,m,other,1,38,1,5,1,0,81,FT
49414,Procurement,region_22,Bachelor's,f,sourcing,1,27,1,2,0,0,64,FT
18596,Sales & Marketing,region_6,Bachelor's,f,other,1,27,,1,0,0,54,FT
1758,Technology,region_23,Bachelor's,m,other,1,24,5,2,1,0,77,FT
67603,R&D,region_22,Bachelor's,m,other,1,31,4,2,0,0,89,FT
65571,Procurement,region_7,Master's & above,f,other,1,37,5,7,1,0,67,FT
39532,Analytics,region_26,Bachelor's,m,sourcing,1,40,5,5,1,0,82,FT
69831,Technology,region_2,Master's & above,f,other,2,45,5,7,1,0,78,FT
45964,Procurement,region_13,Bachelor's,f,sourcing,1,33,4,6,0,0,70,FT
16521,Technology,region_23,Bachelor's,m,other,2,31,4,5,0,0,79,FT
67865,Sales & Marketing,region_7,Bachelor's,m,other,1,45,4,2,1,0,54,FT
10308,Analytics,region_22,Bachelor's,f,other,1,26,1,3,1,0,87,FT
44837,Operations,region_4,Master's & above,f,other,1,46,5,2,1,0,61,FT
62941,Sales & Marketing,region_26,Bachelor's,m,other,1,36,4,8,0,0,52,FT
66434,Technology,region_14,Bachelor's,m,other,1,31,3,2,1,0,75,FT
32906,Sales & Marketing,region_2,Bachelor's,m,other,1,35,3,6,1,0,52,FT
42738,HR,region_7,Bachelor's,m,sourcing,1,32,3,3,0,0,50,FT
71464,Procurement,region_28,Bachelor's,f,other,2,26,3,7,0,0,70,FT
35966,Operations,region_15,Bachelor's,f,sourcing,1,44,5,14,1,0,57,FT
27194,Sales & Marketing,region_26,Bachelor's,m,other,1,43,4,2,1,1,43,FT
73330,Sales & Marketing,region_16,Master's & above,m,other,1,32,3,6,0,0,48,FT
27170,Operations,region_31,Bachelor's,m,sourcing,1,34,3,3,0,0,62,FT
7542,Legal,region_22,Bachelor's,m,other,1,35,4,7,0,0,60,FT
40839,Procurement,region_2,Below Secondary,m,other,2,23,4,2,1,0,69,FT
41890,Technology,region_31,Bachelor's,m,sourcing,1,36,1,7,0,0,84,FT
24802,Technology,region_4,Master's & above,f,other,1,43,4,7,1,0,80,FT
56910,Operations,region_19,Bachelor's,m,sourcing,1,38,5,11,1,0,60,FT
4393,Sales & Marketing,region_29,Bachelor's,f,other,1,30,1,3,1,0,48,FT
395,Operations,region_24,Bachelor's,m,other,1,23,,1,0,0,63,FT
66892,Operations,region_28,Bachelor's,f,other,1,27,,1,1,0,62,FT
43561,Procurement,region_14,Master's & above,m,other,1,36,1,3,0,0,67,FT
55631,Sales & Marketing,region_7,Bachelor's,m,sourcing,1,29,,1,0,0,53,FT
34844,Sales & Marketing,region_2,Bachelor's,f,other,1,39,3,11,0,0,49,FT
55985,Sales & Marketing,region_29,Bachelor's,f,sourcing,1,27,1,4,0,0,51,FT
41066,Sales & Marketing,region_28,,m,sourcing,1,25,3,2,1,0,45,FT
37949,Sales & Marketing,region_20,Master's & above,m,sourcing,1,39,3,2,0,0,48,FT
25415,Analytics,region_32,Bachelor's,m,sourcing,2,34,5,3,1,0,81,FT
3006,Finance,region_15,Bachelor's,m,other,1,34,3,6,0,0,59,FT
75544,Finance,region_2,Bachelor's,m,sourcing,1,28,3,3,0,0,63,FT
32976,Analytics,region_27,Bachelor's,m,other,3,27,3,4,1,0,85,FT
65101,Sales & Marketing,region_22,Bachelor's,m,sourcing,2,28,4,5,0,0,54,FT
14688,Technology,region_13,Master's & above,m,sourcing,1,52,3,28,0,0,81,FT
47469,Operations,region_7,Master's & above,f,sourcing,1,34,3,3,1,0,65,FT
63727,Analytics,region_26,Bachelor's,f,other,1,29,,1,0,0,86,FT
7608,Finance,region_13,Bachelor's,m,sourcing,2,26,5,3,0,0,56,FT
50379,Sales & Marketing,region_7,Master's & above,m,sourcing,1,45,4,17,1,0,44,FT
9835,Procurement,region_22,Bachelor's,f,other,1,31,4,5,0,0,69,FT
17778,Operations,region_19,Bachelor's,m,sourcing,1,35,4,4,1,0,62,FT
30597,Sales & Marketing,region_21,Bachelor's,m,other,1,37,1,4,0,0,50,FT
808,Sales & Marketing,region_1,Master's & above,m,other,1,36,3,5,1,0,50,FT
68658,Finance,region_11,Bachelor's,m,other,1,34,3,3,0,0,55,FT
58565,Sales & Marketing,region_29,Bachelor's,m,sourcing,1,30,2,4,0,0,49,FT
43620,Analytics,region_28,Bachelor's,m,other,1,32,3,7,0,0,77,FT
35661,Sales & Marketing,region_7,Bachelor's,m,sourcing,1,35,3,5,0,0,49,FT
68343,Operations,region_15,Master's & above,m,sourcing,1,34,5,9,1,0,63,FT
76571,Operations,region_7,Master's & above,m,other,1,46,5,3,1,0,59,FT
57684,Analytics,region_22,Bachelor's,m,sourcing,1,29,5,2,1,0,84,FT
